,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri659,4972.372557857057,3581.280843680825,2439.0631537353643,150.26321488237238,2468.0988796407564,1574.769809853779,1835.7964740693465,3716.0417357821116,1477.0155447280758,691.9552018787002,2211.1374626022794,4370.638962943293,3665.884377101306,2283.0684190019597,3045.4119855137164,4888.402299612188,6308.540940460486,901.8388862322879,994.1736471854846,5445.187181920035
Tri660,1448.109395575193,2044.6735237846797,3441.1729685681853,6247.600356872864,1189.2900459614207,5920.362370783667,4665.084856600789,2201.283452747162,3903.325203481159,2336.798535366153,6153.657668608175,6071.287920569856,975.2557003458472,4327.313013040874,5012.815035155809,2769.4970250073725,3724.0036035791886,942.3126654710064,2907.5119644185543,6983.497185333764
Tri661,2421.177892722844,1475.944451759533,1851.590996863022,3874.495132750267,938.9445805982332,5932.306977467644,1450.4616170596546,3908.0724832189417,1779.568761689152,198.4573949507773,1084.9639041278213,3931.4795939856044,5863.32356174149,6376.97978962013,1044.327249468798,84.45355516055753,4873.037343345288,2797.357083858926,3309.2403281639936,3389.993567648708
Tri662,4370.330313914703,4994.919172532294,2044.062938862675,3534.767088810347,291.9058572390295,5908.387119635705,3059.7526922464563,4232.542983040258,1518.7101472279862,6160.204764301895,2029.4149544771653,5513.837371867357,703.3700710760038,508.15173726634424,1489.4176680519688,7844.781248858152,1817.099904678308,2171.2849614317397,1947.488883227042,4268.354227741242
Tri663,6296.316617942874,1109.7024508656164,2036.4631618047113,1816.933360969338,1351.4694816137142,2656.3811859122884,2825.035313654397,3021.9321089081755,1029.9542588958652,8423.65220036018,1958.5623568753904,8715.619357586338,3134.1389630824788,4770.68610185341,1750.3638396950305,1662.3475078973465,5058.870463556314,1754.3697940238044,4794.782367318587,5612.277804691638
Tri664,983.3238874369109,2883.281309684163,1876.3708104209215,4142.031778897478,1498.1992532998274,4350.100454507162,4801.913880800007,5567.562037312033,602.2432178759675,4062.5717138598907,4762.5751883724015,22.733276689666294,4424.541474651658,4761.57671784564,2995.779932698642,2337.705221111962,43.86291053234326,1066.8885346529864,2835.1418619824476,3503.049687163554
Tri665,2633.338712149235,1334.6969936435312,3138.8451671102607,2270.512457633273,533.1210369458015,5150.517877657064,2057.1290863491404,2635.533526759484,866.8461801226362,3116.9044038633283,3002.6328632924524,4879.00011504773,2471.609104098623,1928.6344036291064,4338.1264379867,5033.75246584559,296.9212273124794,4206.525019926512,5710.552711199668,8903.359818493462
Tri666,1669.3853875352706,177.12182075875305,4500.584665582726,2981.8900837067285,1839.0387710637372,5478.6518554225495,3856.7736027072615,5426.68975162438,597.1064999397807,5386.203267816171,3481.357566917404,4031.173288606949,1721.3131602742226,2684.41205134805,,4187.310495664392,1482.7170668121462,2590.563349948813,1687.9587464841018,2843.3351590060574
Tri667,5485.0768208014015,1615.7096092578254,2391.098098347186,1634.0847199304428,608.2335612017939,2890.8922032864402,6620.519580182039,3556.166744512081,1749.0938164978145,4391.808303208563,2742.3754445499053,3055.1221305601007,2119.373226062166,1177.0794945962914,,2380.711593016493,3555.3389054673385,1376.0377455626347,233.04440486916002,2450.5304762082496
Tri668,5005.018670214685,97.31388532747565,476.27959820282064,4244.63135383915,1115.092137567768,2667.3040705454755,4238.307600282267,1498.4569223981698,3212.5632295155533,3988.7010826021137,1253.6915541527042,3285.032665043259,1592.1744173362872,1298.862370564053,,4904.342803927737,723.4052920424873,4039.3603851328417,2625.475611471417,2080.1997747652645
Tri669,1366.275406749245,1309.261801861188,2020.2205331024143,4438.1434738210255,3147.599336541447,3347.704309875033,2887.9191950129184,3136.8133680178285,2115.760473052244,4687.808777791018,2868.7896582518174,1403.17695632948,2275.358660010308,227.40119858914298,4363.0564217819865,5259.502166925965,4964.242237811978,3365.4947462694536,2578.7596514252796,1170.7028567672194
Tri670,1427.8053865557156,3016.506620261967,2701.073499341872,1499.6375230191984,5807.19381311698,6349.0206407957585,1003.3106178707545,2139.499385168147,165.43186265113619,3243.9456974805757,1561.8905232395218,1908.2131211665915,5649.898180342197,4375.140129136198,3096.6897863574254,3308.8661195801146,5958.832087400066,1026.285423451711,812.9021882951373,3516.8137850150556
Tri671,7602.167525928666,3661.5531639519163,1476.3694163225268,1517.4405728458255,1811.2977341312728,4268.304949330257,2306.905998398159,4341.758712484544,1839.825680671845,6838.847256649479,5602.827190696692,3431.3702414142126,3079.4997650632586,3032.13232383285,6562.890065927004,3779.9164019161312,3289.855763849099,838.4072781217377,4166.804929557538,3484.3425568397515
Tri672,3764.0738220298513,3815.5810465498826,4461.843280167977,2713.299486203389,1349.3371806468454,1814.1415868786025,1878.7432041764894,1019.8971063361184,1761.5611692213752,3597.9319367927583,6722.401963255088,3733.406124521432,139.99449508840289,3833.259690678432,951.2049763954401,6830.745625963087,1134.9828162094025,4443.195499700494,809.7436360621498,2757.960678787758
Tri673,7236.023392485255,1505.378948534362,1197.9585723068808,4455.3681193122,2679.8788180599986,5372.777520765968,2820.075089956071,2342.828810193951,1772.0638463992668,4524.834754796891,5367.573418580583,2516.4707791628134,1732.7400138245418,964.6481528508864,2420.7290588950523,3711.8079660262333,2576.6746472568734,2713.011533925756,4027.0902802927253,3495.252708072923
Tri674,10287.203373838443,3934.7943537815736,2786.162019691619,3036.3326418172323,3082.2031550938973,6905.208582219783,1262.5306198351739,3629.7153989157973,332.93617247224785,4893.264123730574,5640.606340578489,4058.8134704428508,1256.0148691479653,1884.9955402929877,5848.54202254122,3783.343291073469,2238.06237854558,2420.583607815563,125.14017359865748,5803.141852198243
Tri675,3207.8860266448955,1168.66230583364,4873.492650294529,3505.005495342198,4.830230256987256,3193.8338012769264,463.5412352016288,,1843.2474238599557,2926.5684109875874,3299.5731376066833,6082.175994742758,7647.465586384004,4546.0225856239185,3133.6378859253823,3425.5475866701618,906.1236865940496,1894.8798081781151,4753.448424549177,4853.892564101768
Tri676,175.9293065392562,3853.9140424569277,2738.291259732756,2402.275478035432,4904.124889696678,4526.292680117915,2243.8365311145158,2576.4363581275966,536.2247586365183,4655.906625716753,2672.057282785942,6334.066444252441,1792.8984150354217,2373.1133429468196,4068.75596964706,5481.377181892185,3029.553107714041,3602.2713030388804,2158.32725356835,4448.101333270953
Tri677,2492.452163648851,2139.273768318089,1605.7644605466103,5926.1511171970515,2790.249841112844,5617.9236947002855,2908.861450080523,5365.545333334473,766.4231536306224,4988.608589566575,3382.245107843443,3765.8575546177276,4123.669592478483,2463.3041907768884,3060.528881493157,3906.837566467067,3997.9515066527756,1667.0413020032972,201.6146921955533,2904.3396771096686
Tri678,1481.2124022017654,4006.799791363247,5584.408357127184,2574.9807146599514,3439.705311299405,1513.8688087311125,3278.365229354031,3401.695032609617,1236.2887602768953,1912.5286822050862,2681.191846325757,1239.818899782283,2922.0002196672417,1112.1847254776264,2237.0876267922667,3939.5560145807663,2901.5843976298593,3721.6904439963414,2884.6234072416296,5596.3240889544
Tri679,2858.911390093803,1651.6089967019432,2399.612487171887,3387.195724909726,729.1221093320924,3040.2573573971335,1101.2357887148737,4600.222127199451,2422.916226979586,2521.012927589942,1218.363807968974,2805.446437326111,2074.8759951216884,1426.573771143162,6261.411266218087,8399.99113196079,44.244556935007836,1940.57336897915,1147.5125466240347,7892.604259852313
Tri680,3865.2086507017484,1324.2596865306252,4774.689475049454,5559.822484773251,4679.111928606832,3681.3290066814748,103.9912747005992,7417.878196250063,58.40216043298263,3040.893851792436,3278.1764251796953,4645.823390172145,2503.094929327712,3263.746013890227,1688.4794660533034,9651.903032716018,2731.2937762871006,1855.311085227054,6653.881119165751,4021.0967658475047
Tri681,3479.5515454509314,1917.5857422166644,2607.2959072830117,1170.4215764305416,2608.0897316487317,5364.250250605738,259.4181343362669,2003.7020135726564,2153.9438976581287,6091.713229927753,1558.4946744586678,1784.8661229572629,6210.909199983877,760.7800949545369,5580.263126946975,3788.207433311781,1797.975870911627,4937.442046775378,4310.914657555612,6938.366088267994
Tri682,6510.974325052127,2799.5484735991513,1193.007836555759,1362.5903464305868,4071.6000167428115,4102.418336598523,2135.216652679861,246.7565743679665,2496.0246348217793,2023.8826560827397,4201.47897594355,6607.1801017456255,382.2178394974499,3729.220025869971,3046.540031764894,146.62883319149822,3074.093555458114,1244.0715621405589,2460.86121648015,5128.521225979538
Tri683,1390.3879919672008,3468.644270390991,3076.584938298824,1435.0365277660676,1217.190799619945,7249.948174667383,2331.4592560948868,2618.2282251235365,2517.833532786417,4033.442507118516,5599.666969090823,5458.054113866734,2526.7486339220955,4816.318933491065,2772.0465948184465,6890.7488451633035,290.93897656441123,1258.111454894975,2849.958785932033,6312.095964035127
Tri684,3254.2933653646355,695.0589430574516,1991.268933075033,5483.741982944772,3512.699059958579,7279.354496261891,899.3735371026528,3310.183999673312,107.62097032853124,5957.667648627007,2039.7636545141077,5610.236256360832,701.1866987358922,2597.644556449674,6736.078531504231,3847.166185207189,3492.3182424224783,4848.437439120755,1008.5761552043899,6327.790908816412
Tri685,4824.8033289003615,918.9157067801905,1306.6778926897414,1973.6929793390066,2096.4554127311335,2101.8632285710164,2019.324738651444,4035.6208130563546,2478.652432558507,3600.7488186448113,3947.419967594251,2550.8018101327298,1123.1337569334942,3939.172094034482,6208.002287385861,4625.696166855773,2451.828221164579,1581.9345075595038,303.17255948728814,5557.899060584147
Tri686,6542.724804389513,2905.71615854173,2031.2891896832234,2672.391660083393,2881.1264011173366,1861.8269870918868,2891.19763841515,2992.7663166988214,3865.375752250514,2651.7803332954513,1374.929130763662,8566.051808260347,1905.0316784940726,2528.60306157414,1640.6032961321691,1243.8896696568918,294.42892359515696,5152.516623439302,1237.102008104115,2012.612142236864
Tri687,7967.754388130726,4066.477928342497,3576.712055858054,5112.094829235225,1236.8767102467264,2031.52979523132,4744.57403448045,939.6299969128277,1224.3008193937303,3697.903696052805,2165.9976334660137,3904.735280326792,4533.973237453792,3925.141366954138,7047.907929314172,9098.833033283516,3809.0209633013264,2939.061322586807,1996.02262719626,8286.546956119097
Tri688,3102.510025457931,2013.163671540028,2035.556291369354,1285.0053070037086,1847.8007110391334,2700.8875093618367,2680.9330824991603,2009.4605523420696,2261.6999015200213,6543.543359763862,4909.333761721136,1284.4706982847486,4092.3071036464275,3510.3813066637663,5262.639461330217,4071.738949895934,4094.266602487864,1050.9742363058515,1192.0232425220845,3798.073214045605
Tri689,2646.3990091102964,1667.478354720887,4118.544015733239,6206.5333728650585,1009.6870220409432,3864.6036847872274,3609.282455342541,3141.0056543671194,457.0029019664322,3245.8530461480154,598.9706154544061,3503.4943533796722,3182.2919706014977,2317.1007072783464,2805.1822069667674,2746.6609571659587,1489.1571094781616,1364.5743445271826,270.48895884252,6224.18678749257
Tri690,4238.31711032249,1891.3502408046274,999.3830682008569,1690.4672611919,1862.4283544291247,2301.7974256759085,366.9915141317369,2797.696256018857,1315.269498630535,3092.586513933847,4437.847275164094,2259.3711126860726,2904.085798277361,1562.4826387193536,4743.057305925698,4132.982779292783,1054.1426508931268,2754.2991227837215,727.2340237779266,4610.014046962009
Tri691,5047.788633640124,56.94038412259172,1822.2810103816284,4985.606494345885,1507.9269771227919,1703.3296426391023,2820.9992877866334,3368.5035235438468,570.7727444597217,9395.360097327688,5504.661004799409,4042.1839944702997,2162.532675012682,456.64160759146665,3107.5323563702436,4138.036165985227,2590.9141555430106,4980.931004372605,1720.426084439742,4130.946785573773
Tri692,3154.6319673587373,7217.22911127443,1753.1081854899235,6984.96641496197,2199.8008304244327,2139.616656716116,3734.8428645498543,2545.882953329834,145.57508651897112,1702.1991691122457,181.69933258903436,3637.8465982849807,4367.798862789576,153.76137528078348,3921.022225510395,33.34136305474,2898.1939141535577,2445.4693056676033,3368.389173165238,2928.309006879135
Tri693,2882.1482021178713,2495.2991793527513,2927.365853626969,6138.097221500711,1281.1007617476178,5947.086059207542,1638.5971687145711,3455.1156467024216,1930.6764906087128,3361.2153396357767,3236.7213404813347,3947.226122345049,1625.559503334013,4127.731775913934,1286.2200955043213,6482.43815638487,2558.772606869775,2533.9622623362147,3084.6076767398667,19.96605435134857
Tri694,5021.214893882008,2338.359924937459,936.3075523838797,2142.986787977063,744.658145529419,2520.15422367123,319.97658555102913,3021.136062819608,711.2827528906724,7942.104678977568,2196.039564848291,4628.5488805937675,1497.4698296533097,1547.8355790892347,6304.248491717019,5588.925589062539,2667.9018200570526,1412.4689058881393,2987.4724829371307,10165.480238414326
Tri695,1150.8412067890185,290.0194635886333,1804.3450889162798,5331.7183636551945,3933.2554925135046,264.4044410762332,1886.040756620663,3430.695937275789,2855.7514002978373,3602.7431869382795,3006.883634340235,3637.0527564229697,2354.572075000581,2288.089012243658,7177.9173758718625,5859.28974572241,2690.589596644241,3569.1727687525813,3353.5351597869562,5342.494530276443
Tri696,5920.958643574476,5226.079243985016,4603.560174209437,3291.408664325832,2847.8992278352375,7609.640243317012,2981.4450442654734,1105.8314249370617,1946.425503175197,3499.123577606263,5759.938646526535,3233.223048390908,2684.790369546905,2221.175145497185,3188.8058026799135,3270.7310007723454,897.1793420163393,1746.1673043591563,2093.27921110929,4257.858190137638
Tri697,2588.4804398984347,4592.281713697681,2516.9388842460444,3923.881025317649,3899.1092448664403,2410.6325618694946,2244.1209369898684,3392.7550152653525,301.1261260604489,3396.7771386096815,2506.385995934701,2169.548566926471,2177.8496649239764,1157.9061536864212,2319.045866987621,6336.031617947624,4367.875058422665,976.7378965778148,2338.618315432415,5755.558615302738
Tri698,4787.191759154169,1619.0160282903414,2181.7547047142066,5351.872827377052,2583.2860724077395,1866.7996130868162,1466.851969341246,3308.612373512997,2622.7272832685353,3306.2079826745785,1072.0581028552574,4100.29017449133,3776.3427310298393,2397.3578944079313,7168.059421448752,4952.386489988459,1799.4269039019653,2030.3147193515226,298.80399459695093,3230.6585252091095
Tri699,3051.9616417553307,3024.2857014532724,485.6512610750764,4426.97281073164,3104.2324673876024,6032.877148965985,1295.202878544897,77.15853663355465,780.7449009451243,2836.55888993032,4321.4748330690145,6309.715699109503,2231.6063769749467,763.3270348341604,1713.9895780352417,6422.80888757951,371.0513130371336,1774.6329825871862,47.98707690695847,2448.7246659215957
